title,url,
ミュージカル『刀剣乱舞』 ～真剣乱舞祭2017～,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/30/0/22300_1_8_8b.png?1551351613000
ミュージカル『刀剣乱舞』 ～幕末天狼傳～ 大千秋楽,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/21/49/6/21496_1_8_8b.png?1551270345000
ミュージカル『刀剣乱舞』 ～真剣乱舞祭2016～,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/21/62/6/21626_1_8_8b.png?1551268503000
ミュージカル『刀剣乱舞』 ～真剣乱舞祭2018～,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/23/56/4/23564_1_8_8b.png?1582187442000
ミュージカル『刀剣乱舞』 ～つはものどもがゆめのあと～,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/29/9/22299_1_8_8b.png?1551354395000
ミュージカル『刀剣乱舞』 ～阿津賀志山異聞～ 大千秋楽,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/21/23/3/21233_1_8_8b.png?1551269746000
ミュージカル『刀剣乱舞』 ～三百年の子守唄～,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/02/0/22020_1_8_8b.png?1551351056000
ミュージカル『刀剣乱舞』 トライアル公演 千秋楽,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/20/63/6/20636_1_8_8b.png?1551420564000
ミュージカル『刀剣乱舞』 ～葵咲本紀～,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/23/96/5/23965_1_8_8b.png?1588233638000
ミュージカル『刀剣乱舞』 ～結びの響、始まりの音～,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/91/2/22912_1_8_8b.png?1564110022000
ミュージカル『刀剣乱舞』 髭切膝丸 双騎出陣2019 ～SOGA～,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/23/96/4/23964_1_8_8b.png?1588233659000
ミュージカル『刀剣乱舞』　加州清光 単騎出陣2017,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/02/8/22028_1_8_8b.png?1564628408000
MANKAI STAGE『A3!』～SPRING & SUMMER 2018～,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/23/70/8/23708_1_8_8b.png?1583800209000
MANKAI STAGE『A3!』～AUTUMN & WINTER 2019～,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/23/70/9/23709_1_8_8b.png?1583800247000
舞台『おそ松さん on STAGE ～SIX MEN’S SHOW TIME 2～』,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/18/3/22183_1_8_8b.png?1551346881000
おそ松さん on STAGE ～SIX MEN'S SHOW TIME～ 配信版,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/18/4/22184_1_8_8b.png?1552446062000
ミュージカル『刀剣乱舞』 in 嚴島神社,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/01/4/22014_1_8_8b.png?1551346990000
ミュージカル『刀剣乱舞』 ～阿津賀志山異聞2018 巴里～,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/91/3/22913_1_8_8b.png?1564110007000
舞台「文豪ストレイドッグス」千穐楽公演,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/36/1/22361_1_8_8b.png?1557900038000
ミュージカル｢ヘタリア～Singin’in the World～｣,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/21/41/2/21412_1_8_8b.png?1551267956000
STAGE FES 2018,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/64/8/22648_1_8_8b.png?1550642489000
ミュージカル『刀剣乱舞』 ～三百年の子守唄～（2019年上演版）,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/23/96/6/23966_1_8_8b.png?1588039208000
舞台「KING OF PRISM －Over the Sunshine!－」,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/21/91/8/21918_1_8_8b.png?1551420693000
「王室教師ハイネ －THE MUSICAL－」,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/21/85/9/21859_1_8_8b.png?1551352348000
ミュージカル「ヘタリア～The Great World～」,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/21/84/9/21849_1_8_8b.png?1551420947000
F6 1st LIVEツアー「Satisfaction」,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/49/6/22496_1_8_8b.png?1551347908000
舞台「おそ松さん on STAGE～SIX MEN'S SHOW TIME 3～」,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/23/78/5/23785_1_8_8b.png?1585549831000
ミュージカル「ヘタリア～in the new world～」大阪千秋楽ノーカット版,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/21/84/8/21848_1_8_8b.png?1551346588000
舞台「パタリロ！」,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/21/37/8/21378_1_8_8b.png?1551420627000
STAGE FES 2019-2020,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/23/96/3/23963_1_8_8b.png?1588053683000
ミュージカル『刀剣乱舞』　加州清光 単騎出陣2018 ,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/23/56/3/23563_1_8_8b.png?1582187530000
ミュージカル「ヘタリア～in the new world～」東京大千秋楽版,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/01/9/22019_1_8_8b.png?1551352096000
